product_id,url
37114,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/37114
274141,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274141
274137,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274137
273982,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273982
273991,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273991
274188,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274188
273996,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273996
274186,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274186
273619,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273619
176887,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/176887
148112,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/148112
27468,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/27468
15976,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/15976
134228,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/134228
51728,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/51728
42200,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/42200
293718,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/293718
293717,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/293717
293714,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/293714
290686,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/290686
276169,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/276169
274187,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274187
274142,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274142
274064,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274064
274063,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274063
274000,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274000
273994,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273994
273985,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273985
273984,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273984
273979,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273979
273978,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273978
263231,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263231
50652,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/50652
13096,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/13096
263218,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263218
263380,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263380
263217,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263217
263378,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263378
263635,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263635
16296,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/16296
263306,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263306
263221,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263221
182969,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/182969
20423,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/20423
263574,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263574
263674,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263674
290782,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/290782
263222,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263222
293948,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/293948
292470,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/292470
35416,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/35416
34885,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/34885
294412,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/294412
292665,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/292665
292655,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/292655
292552,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/292552
292469,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/292469
290785,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/290785
290681,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/290681
290296,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/290296
290034,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/290034
288485,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/288485
288323,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/288323
287876,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/287876
282774,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/282774
282773,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/282773
282301,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/282301
266631,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/266631
265533,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/265533
263675,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263675
263673,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263673
263634,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263634
263575,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263575
263220,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263220
263215,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/263215
255482,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/255482
255481,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/255481
247155,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/247155
222784,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/222784
222783,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/222783
195525,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/195525
106432,https://www.dia.es/charcuteria-y-quesos/queso-curado-semicurado-y-tierno/p/106432
26824,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/26824
108698,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/108698
115669,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/115669
263576,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/263576
251432,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/251432
37869,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/37869
73062,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/73062
115196,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/115196
265592,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/265592
189685,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/189685
28823,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/28823
186751,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/186751
112192,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/112192
276132,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/276132
255335,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/255335
290657,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/290657
274204,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/274204
263621,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/263621
223231,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/223231
57737,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/57737
295344,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/295344
292414,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/292414
290656,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/290656
288046,https://www.dia.es/charcuteria-y-quesos/quesos-fresco/p/288046
222761,https://www.dia.es/charcuteria-y-quesos/queso-azul-y-roquefort/p/222761
44948,https://www.dia.es/charcuteria-y-quesos/queso-azul-y-roquefort/p/44948
207458,https://www.dia.es/charcuteria-y-quesos/queso-azul-y-roquefort/p/207458
664,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/664
350,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/350
264064,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/264064
207454,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/207454
274196,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/274196
116857,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/116857
285619,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/285619
45247,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/45247
46047,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/46047
285620,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/285620
6511,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/6511
4753,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/4753
188104,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/188104
189086,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/189086
294318,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/294318
269551,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/269551
187772,https://www.dia.es/charcuteria-y-quesos/quesos-fundidos-y-cremas/p/187772
60253,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/60253
263228,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/263228
14272,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/14272
263230,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/263230
53195,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/53195
11877,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/11877
189658,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/189658
182970,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/182970
1253,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/1253
189655,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/189655
207456,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/207456
263225,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/263225
31990,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/31990
284018,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/284018
287897,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/287897
263770,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/263770
263227,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/263227
263229,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/263229
63090,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/63090
287338,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/287338
287337,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/287337
287336,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/287336
283707,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/283707
267553,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/267553
228974,https://www.dia.es/charcuteria-y-quesos/quesos-internacionales/p/228974
21473,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/21473
128824,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/128824
39997,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/39997
39998,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/39998
286535,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/286535
115088,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/115088
280341,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/280341
57937,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/57937
57938,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/57938
286536,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/286536
61982,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/61982
286534,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/286534
284,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/284
286532,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/286532
116542,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/116542
286533,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/286533
286531,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/286531
295874,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/295874
295873,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/295873
294998,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/294998
294996,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/294996
294994,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/294994
285858,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/285858
282420,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/282420
282388,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/282388
282387,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/282387
280424,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/280424
275799,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/275799
274870,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/274870
274869,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/274869
274868,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/274868
274376,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/274376
274375,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/274375
274374,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/274374
262,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/262
213551,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/213551
213550,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/213550
187265,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/187265
17986,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/17986
129843,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/129843
119815,https://www.dia.es/charcuteria-y-quesos/foie-pate-y-sobrasada/p/119815
275700,https://www.dia.es/carniceria/pollo/p/275700
18036,https://www.dia.es/carniceria/pollo/p/18036
21977,https://www.dia.es/carniceria/pollo/p/21977
261367,https://www.dia.es/carniceria/pollo/p/261367
261374,https://www.dia.es/carniceria/pollo/p/261374
4211,https://www.dia.es/carniceria/pollo/p/4211
